freq_ghz,S21_dB,S11_dB
6.130000,-29.225631,-0.005196
6.135000,-29.100718,-0.005348
6.140000,-28.980534,-0.005498
6.145000,-28.864927,-0.005647
6.150000,-28.753753,-0.005794
6.155000,-28.646874,-0.005939
6.160000,-28.544157,-0.006082
6.165000,-28.445476,-0.006222
6.170000,-28.350709,-0.006360
6.175000,-28.259741,-0.006495
6.180000,-28.172457,-0.006628
6.185000,-28.088751,-0.006758
6.190000,-28.008516,-0.006884
6.195000,-27.931651,-0.007008
6.200000,-27.858059,-0.007128
6.205000,-27.787643,-0.007246
6.210000,-27.720310,-0.007359
6.215000,-27.655972,-0.007470
6.220000,-27.594540,-0.007577
6.225000,-27.535929,-0.007681
6.230000,-27.480057,-0.007781
6.235000,-27.426843,-0.007877
6.240000,-27.376208,-0.007970
6.245000,-27.328076,-0.008060
6.250000,-27.282373,-0.008146
6.255000,-27.239025,-0.008228
6.260000,-27.197962,-0.008307
6.265000,-27.159115,-0.008382
6.270000,-27.122417,-0.008454
6.275000,-27.087803,-0.008522
6.280000,-27.055208,-0.008587
6.285000,-27.024572,-0.008648
6.290000,-26.995834,-0.008706
6.295000,-26.968934,-0.008760
6.300000,-26.943817,-0.008812
6.305000,-26.920427,-0.008860
6.310000,-26.898710,-0.008904
6.315000,-26.878613,-0.008946
6.320000,-26.860087,-0.008985
6.325000,-26.843081,-0.009020
6.330000,-26.827548,-0.009053
6.335000,-26.813442,-0.009082
6.340000,-26.800718,-0.009109
6.345000,-26.789333,-0.009134
6.350000,-26.779244,-0.009155
6.355000,-26.770412,-0.009174
6.360000,-26.762796,-0.009190
6.365000,-26.756360,-0.009204
6.370000,-26.751067,-0.009215
6.375000,-26.746881,-0.009224
6.380000,-26.743769,-0.009231
6.385000,-26.741698,-0.009235
6.390000,-26.740637,-0.009237
6.395000,-26.740555,-0.009237
6.400000,-26.741424,-0.009236
6.405000,-26.743216,-0.009232
6.410000,-26.745905,-0.009226
6.415000,-26.749465,-0.009218
6.420000,-26.753872,-0.009209
6.425000,-26.759103,-0.009198
6.430000,-26.765135,-0.009185
6.435000,-26.771948,-0.009170
6.440000,-26.779523,-0.009154
6.445000,-26.787839,-0.009136
6.450000,-26.796880,-0.009117
6.455000,-26.806628,-0.009096
6.460000,-26.817069,-0.009074
6.465000,-26.828186,-0.009051
6.470000,-26.839967,-0.009026
6.475000,-26.852399,-0.009000
6.480000,-26.865469,-0.008972
6.485000,-26.879168,-0.008944
6.490000,-26.893484,-0.008914
6.495000,-26.908410,-0.008883
6.500000,-26.923937,-0.008851
6.505000,-26.940058,-0.008818
6.510000,-26.956767,-0.008783
6.515000,-26.974059,-0.008748
6.520000,-26.991930,-0.008712
6.525000,-27.010376,-0.008674
6.530000,-27.029395,-0.008636
6.535000,-27.048986,-0.008597
6.540000,-27.069148,-0.008557
6.545000,-27.089882,-0.008515
6.550000,-27.111189,-0.008473
6.555000,-27.133073,-0.008430
6.560000,-27.155536,-0.008386
6.565000,-27.178584,-0.008341
6.570000,-27.202222,-0.008296
6.575000,-27.226458,-0.008249
6.580000,-27.251298,-0.008201
6.585000,-27.276753,-0.008153
6.590000,-27.302832,-0.008104
6.595000,-27.329548,-0.008054
6.600000,-27.356913,-0.008002
6.605000,-27.384942,-0.007950
6.610000,-27.413650,-0.007898
6.615000,-27.443055,-0.007844
6.620000,-27.473174,-0.007789
6.625000,-27.504030,-0.007733
6.630000,-27.535642,-0.007677
6.635000,-27.568036,-0.007619
6.640000,-27.601237,-0.007561
6.645000,-27.635272,-0.007501
6.650000,-27.670172,-0.007441
6.655000,-27.705967,-0.007379
6.660000,-27.742694,-0.007317
6.665000,-27.780387,-0.007253
6.670000,-27.819087,-0.007188
6.675000,-27.858837,-0.007122
6.680000,-27.899681,-0.007055
6.685000,-27.941668,-0.006987
6.690000,-27.984851,-0.006917
6.695000,-28.029285,-0.006846
6.700000,-28.075031,-0.006774
6.705000,-28.122153,-0.006701
6.710000,-28.170721,-0.006626
6.715000,-28.220808,-0.006549
6.720000,-28.272495,-0.006471
6.725000,-28.325868,-0.006392
6.730000,-28.381020,-0.006311
6.735000,-28.438050,-0.006228
6.740000,-28.497067,-0.006144
6.745000,-28.558187,-0.006057
6.750000,-28.621536,-0.005969
6.755000,-28.687250,-0.005879
6.760000,-28.755477,-0.005787
6.765000,-28.826378,-0.005693
6.770000,-28.900127,-0.005597
6.775000,-28.976914,-0.005499
6.780000,-29.056947,-0.005398
6.785000,-29.140453,-0.005295
6.790000,-29.227679,-0.005189
6.795000,-29.318899,-0.005081
6.800000,-29.414410,-0.004970
6.805000,-29.514544,-0.004857
6.810000,-29.619666,-0.004740
6.815000,-29.730178,-0.004621
6.820000,-29.846529,-0.004499
6.825000,-29.969220,-0.004373
6.830000,-30.098808,-0.004245
6.835000,-30.235920,-0.004112
6.840000,-30.381259,-0.003977
6.845000,-30.535620,-0.003838
6.850000,-30.699907,-0.003695
6.855000,-30.875145,-0.003549
6.860000,-31.062512,-0.003399
6.865000,-31.263359,-0.003245
6.870000,-31.479253,-0.003088
6.875000,-31.712016,-0.002927
6.880000,-31.963786,-0.002762
6.885000,-32.237088,-0.002593
6.890000,-32.534928,-0.002422
6.895000,-32.860924,-0.002247
6.900000,-33.219472,-0.002069
6.905000,-33.615981,-0.001888
6.910000,-34.057196,-0.001706
6.915000,-34.551669,-0.001522
6.920000,-35.110443,-0.001339
6.925000,-35.748105,-0.001156
6.930000,-36.484448,-0.000976
6.935000,-37.347240,-0.000800
6.940000,-38.377110,-0.000631
6.945000,-39.636862,-0.000472
6.950000,-41.231115,-0.000327
6.955000,-43.354031,-0.000200
6.960000,-46.433552,-0.000098
6.965000,-51.778929,-0.000027
6.970000,-73.717093,0.000003
6.975000,-52.533012,-0.000020
6.980000,-45.764890,-0.000109
6.985000,-41.747993,-0.000282
6.990000,-38.809249,-0.000560
6.995000,-36.448822,-0.000969
7.000000,-34.449398,-0.001540
7.005000,-32.697498,-0.002310
7.010000,-31.127256,-0.003320
7.015000,-29.698057,-0.004620
7.020000,-28.384237,-0.006258
7.025000,-27.169813,-0.008286
7.030000,-26.045557,-0.010744
7.035000,-25.007192,-0.013660
7.040000,-24.054104,-0.017030
7.045000,-23.188231,-0.020811
7.050000,-22.412933,-0.024907
7.055000,-21.731776,-0.029169
7.060000,-21.147307,-0.033408
7.065000,-20.659989,-0.037414
7.070000,-20.267495,-0.040990
7.075000,-19.964542,-0.043984
7.080000,-19.743251,-0.046311
7.085000,-19.593916,-0.047951
7.090000,-19.505933,-0.048946
7.095000,-19.468679,-0.049374
7.100000,-19.472183,-0.049336
7.105000,-19.507551,-0.048933
7.110000,-19.567155,-0.048260
7.115000,-19.644655,-0.047398
7.120000,-19.734911,-0.046414
7.125000,-19.833834,-0.045359
7.130000,-19.938227,-0.044272
7.135000,-20.045627,-0.043181
7.140000,-20.154158,-0.042107
7.145000,-20.262413,-0.041061
7.150000,-20.369353,-0.040055
7.155000,-20.474221,-0.039092
7.160000,-20.576482,-0.038175
7.165000,-20.675769,-0.037306
7.170000,-20.771844,-0.036484
7.175000,-20.864564,-0.035708
7.180000,-20.953863,-0.034976
7.185000,-21.039725,-0.034287
7.190000,-21.122179,-0.033638
7.195000,-21.201279,-0.033028
7.200000,-21.277101,-0.032453
7.205000,-21.349738,-0.031911
7.210000,-21.419289,-0.031402
7.215000,-21.485859,-0.030922
7.220000,-21.549560,-0.030469
7.225000,-21.610499,-0.030043
7.230000,-21.668787,-0.029640
7.235000,-21.724531,-0.029261
7.240000,-21.777836,-0.028902
7.245000,-21.828804,-0.028564
7.250000,-21.877533,-0.028244
7.255000,-21.924117,-0.027941
7.260000,-21.968648,-0.027656
7.265000,-22.011211,-0.027385
7.270000,-22.051890,-0.027129
7.275000,-22.090764,-0.026887
7.280000,-22.127908,-0.026657
7.285000,-22.163394,-0.026440
7.290000,-22.197290,-0.026234
7.295000,-22.229660,-0.026039
7.300000,-22.260568,-0.025854
7.305000,-22.290070,-0.025679
7.310000,-22.318223,-0.025513
7.315000,-22.345081,-0.025356
7.320000,-22.370693,-0.025206
7.325000,-22.395108,-0.025065
7.330000,-22.418371,-0.024931
7.335000,-22.440527,-0.024805
7.340000,-22.461615,-0.024685
7.345000,-22.481677,-0.024571
7.350000,-22.500750,-0.024464
7.355000,-22.518869,-0.024362
7.360000,-22.536069,-0.024267
7.365000,-22.552383,-0.024176
7.370000,-22.567841,-0.024090
7.375000,-22.582475,-0.024010
7.380000,-22.596313,-0.023934
7.385000,-22.609382,-0.023863
7.390000,-22.621709,-0.023795
7.395000,-22.633318,-0.023732
7.400000,-22.644235,-0.023673
7.405000,-22.654481,-0.023618
7.410000,-22.664081,-0.023567
7.415000,-22.673054,-0.023519
7.420000,-22.681422,-0.023474
7.425000,-22.689205,-0.023433
7.430000,-22.696422,-0.023394
7.435000,-22.703092,-0.023359
7.440000,-22.709231,-0.023327
7.445000,-22.714859,-0.023297
7.450000,-22.719991,-0.023270
7.455000,-22.724644,-0.023246
7.460000,-22.728833,-0.023225
7.465000,-22.732573,-0.023205
7.470000,-22.735880,-0.023188
7.475000,-22.738768,-0.023174
7.480000,-22.741251,-0.023161
7.485000,-22.743342,-0.023151
7.490000,-22.745054,-0.023142
7.495000,-22.746401,-0.023136
7.500000,-22.747395,-0.023131
7.505000,-22.748048,-0.023129
7.510000,-22.748373,-0.023128
7.515000,-22.748381,-0.023128
7.520000,-22.748085,-0.023131
7.525000,-22.747494,-0.023134
7.530000,-22.746621,-0.023140
7.535000,-22.745476,-0.023147
7.540000,-22.744070,-0.023155
7.545000,-22.742413,-0.023164
7.550000,-22.740517,-0.023175
7.555000,-22.738392,-0.023187
7.560000,-22.736047,-0.023200
7.565000,-22.733492,-0.023215
7.570000,-22.730739,-0.023230
7.575000,-22.727796,-0.023246
7.580000,-22.724673,-0.023264
7.585000,-22.721380,-0.023282
7.590000,-22.717927,-0.023301
7.595000,-22.714323,-0.023321
