freq_ghz,S21_dB,S11_dB
5.015000,-13.746563,-0.187265
5.020000,-13.944817,-0.178734
5.025000,-14.139493,-0.170743
5.030000,-14.330627,-0.163252
5.035000,-14.518290,-0.156222
5.040000,-14.702586,-0.149618
5.045000,-14.883635,-0.143407
5.050000,-15.061575,-0.137558
5.055000,-15.236548,-0.132043
5.060000,-15.408705,-0.126835
5.065000,-15.578197,-0.121912
5.070000,-15.745176,-0.117251
5.075000,-15.909795,-0.112832
5.080000,-16.072203,-0.108639
5.085000,-16.232544,-0.104653
5.090000,-16.390964,-0.100860
5.095000,-16.547602,-0.097247
5.100000,-16.702594,-0.093801
5.105000,-16.856073,-0.090510
5.110000,-17.008167,-0.087363
5.115000,-17.159002,-0.084352
5.120000,-17.308701,-0.081467
5.125000,-17.457382,-0.078700
5.130000,-17.605163,-0.076044
5.135000,-17.752157,-0.073492
5.140000,-17.898477,-0.071037
5.145000,-18.044231,-0.068674
5.150000,-18.189528,-0.066397
5.155000,-18.334475,-0.064201
5.160000,-18.479176,-0.062082
5.165000,-18.623738,-0.060035
5.170000,-18.768263,-0.058057
5.175000,-18.912856,-0.056144
5.180000,-19.057620,-0.054292
5.185000,-19.202661,-0.052498
5.190000,-19.348082,-0.050759
5.195000,-19.493991,-0.049072
5.200000,-19.640495,-0.047436
5.205000,-19.787703,-0.045846
5.210000,-19.935726,-0.044302
5.215000,-20.084679,-0.042801
5.220000,-20.234677,-0.041341
5.225000,-20.385841,-0.039920
5.230000,-20.538294,-0.038537
5.235000,-20.692165,-0.037190
5.240000,-20.847586,-0.035877
5.245000,-21.004694,-0.034598
5.250000,-21.163634,-0.033349
5.255000,-21.324556,-0.032132
5.260000,-21.487618,-0.030944
5.265000,-21.652985,-0.029784
5.270000,-21.820831,-0.028651
5.275000,-21.991340,-0.027544
5.280000,-22.164707,-0.026463
5.285000,-22.341139,-0.025406
5.290000,-22.520856,-0.024374
5.295000,-22.704093,-0.023364
5.300000,-22.891099,-0.022377
5.305000,-23.082143,-0.021412
5.310000,-23.277514,-0.020467
5.315000,-23.477522,-0.019544
5.320000,-23.682502,-0.018641
5.325000,-23.892817,-0.017758
5.330000,-24.108861,-0.016895
5.335000,-24.331062,-0.016051
5.340000,-24.559889,-0.015225
5.345000,-24.795853,-0.014419
5.350000,-25.039516,-0.013631
5.355000,-25.291498,-0.012862
5.360000,-25.552485,-0.012110
5.365000,-25.823237,-0.011378
5.370000,-26.104600,-0.010663
5.375000,-26.397522,-0.009967
5.380000,-26.703069,-0.009289
