freq_ghz,S21_dB,S11_dB
2.370000,-2.011502,-4.309640
2.375000,-2.038740,-4.263791
2.380000,-2.065897,-4.218835
2.385000,-2.092966,-4.174758
2.390000,-2.119938,-4.131548
2.395000,-2.146806,-4.089190
2.400000,-2.173562,-4.047672
2.405000,-2.200199,-4.006979
2.410000,-2.226708,-3.967099
2.415000,-2.253083,-3.928019
2.420000,-2.279316,-3.889726
2.425000,-2.305400,-3.852208
2.430000,-2.331329,-3.815452
2.435000,-2.357095,-3.779447
2.440000,-2.382691,-3.744179
2.445000,-2.408112,-3.709638
2.450000,-2.433350,-3.675811
2.455000,-2.458400,-3.642688
2.460000,-2.483254,-3.610257
2.465000,-2.507907,-3.578506
2.470000,-2.532352,-3.547427
2.475000,-2.556584,-3.517006
2.480000,-2.580596,-3.487236
2.485000,-2.604384,-3.458104
2.490000,-2.627940,-3.429602
2.495000,-2.651260,-3.401719
2.500000,-2.674338,-3.374447
2.505000,-2.697169,-3.347775
2.510000,-2.719747,-3.321695
2.515000,-2.742066,-3.296197
2.520000,-2.764123,-3.271274
2.525000,-2.785912,-3.246917
2.530000,-2.807427,-3.223116
2.535000,-2.828664,-3.199866
2.540000,-2.849618,-3.177156
2.545000,-2.870284,-3.154981
2.550000,-2.890658,-3.133332
2.555000,-2.910734,-3.112202
2.560000,-2.930509,-3.091584
2.565000,-2.949978,-3.071472
2.570000,-2.969136,-3.051858
2.575000,-2.987978,-3.032737
2.580000,-3.006502,-3.014102
2.585000,-3.024701,-2.995946
2.590000,-3.042573,-2.978265
2.595000,-3.060113,-2.961052
2.600000,-3.077316,-2.944303
2.605000,-3.094179,-2.928010
2.610000,-3.110698,-2.912171
2.615000,-3.126868,-2.896779
2.620000,-3.142687,-2.881830
2.625000,-3.158149,-2.867319
2.630000,-3.173251,-2.853243
2.635000,-3.187989,-2.839596
2.640000,-3.202360,-2.826375
2.645000,-3.216359,-2.813576
2.650000,-3.229984,-2.801196
2.655000,-3.243229,-2.789230
2.660000,-3.256092,-2.777676
2.665000,-3.268569,-2.766531
2.670000,-3.280657,-2.755792
2.675000,-3.292351,-2.745455
2.680000,-3.303648,-2.735519
2.685000,-3.314545,-2.725981
2.690000,-3.325038,-2.716838
2.695000,-3.335124,-2.708089
2.700000,-3.344798,-2.699733
2.705000,-3.354059,-2.691767
2.710000,-3.362901,-2.684189
2.715000,-3.371322,-2.676999
2.720000,-3.379319,-2.670196
2.725000,-3.386887,-2.663778
2.730000,-3.394024,-2.657745
2.735000,-3.400726,-2.652096
2.740000,-3.406989,-2.646832
2.745000,-3.412811,-2.641951
2.750000,-3.418187,-2.637454
2.755000,-3.423115,-2.633341
2.760000,-3.427591,-2.629613
2.765000,-3.431611,-2.626270
2.770000,-3.435173,-2.623314
2.775000,-3.438273,-2.620744
2.780000,-3.440907,-2.618563
2.785000,-3.443072,-2.616772
2.790000,-3.444765,-2.615373
2.795000,-3.445983,-2.614367
2.800000,-3.446721,-2.613758
2.805000,-3.446977,-2.613547
2.810000,-3.446747,-2.613736
2.815000,-3.446028,-2.614330
2.820000,-3.444816,-2.615331
2.825000,-3.443108,-2.616742
2.830000,-3.440901,-2.618568
2.835000,-3.438190,-2.620812
2.840000,-3.434974,-2.623479
2.845000,-3.431247,-2.626572
2.850000,-3.427008,-2.630098
2.855000,-3.422252,-2.634061
2.860000,-3.416976,-2.638466
2.865000,-3.411176,-2.643320
2.870000,-3.404850,-2.648628
2.875000,-3.397993,-2.654398
2.880000,-3.390602,-2.660635
2.885000,-3.382674,-2.667348
2.890000,-3.374205,-2.674543
2.895000,-3.365193,-2.682230
2.900000,-3.355632,-2.690416
2.905000,-3.345521,-2.699110
2.910000,-3.334856,-2.708321
2.915000,-3.323632,-2.718060
2.920000,-3.311848,-2.728337
2.925000,-3.299499,-2.739162
2.930000,-3.286582,-2.750547
2.935000,-3.273094,-2.762504
2.940000,-3.259032,-2.775045
2.945000,-3.244392,-2.788183
2.950000,-3.229170,-2.801933
2.955000,-3.213365,-2.816307
2.960000,-3.196972,-2.831322
2.965000,-3.179989,-2.846992
2.970000,-3.162413,-2.863335
