freq_ghz,S21_dB,S11_dB
4.825000,-31.619777,-0.002992
4.830000,-32.143218,-0.002652
4.835000,-32.973801,-0.002191
4.840000,-34.415835,-0.001572
4.845000,-37.220300,-0.000824
4.850000,-43.978855,-0.000173
4.855000,-52.186041,-0.000025
4.860000,-39.622197,-0.000472
4.865000,-35.800089,-0.001141
4.870000,-34.028745,-0.001717
4.875000,-33.106034,-0.002124
4.880000,-32.592572,-0.002391
4.885000,-32.295827,-0.002560
4.890000,-32.122641,-0.002665
4.895000,-32.024377,-0.002726
4.900000,-31.973977,-0.002758
4.905000,-31.955549,-0.002769
4.910000,-31.959321,-0.002767
4.915000,-31.979040,-0.002754
4.920000,-32.010569,-0.002734
4.925000,-32.051088,-0.002709
4.930000,-32.098624,-0.002679
4.935000,-32.151770,-0.002647
4.940000,-32.209497,-0.002612
4.945000,-32.271045,-0.002575
4.950000,-32.335842,-0.002537
4.955000,-32.403452,-0.002498
4.960000,-32.473540,-0.002458
4.965000,-32.545845,-0.002417
4.970000,-32.620165,-0.002376
4.975000,-32.696340,-0.002335
4.980000,-32.774245,-0.002293
4.985000,-32.853779,-0.002252
4.990000,-32.934866,-0.002210
4.995000,-33.017446,-0.002168
5.000000,-33.101471,-0.002127
5.005000,-33.186907,-0.002085
5.010000,-33.273729,-0.002044
5.015000,-33.361918,-0.002003
5.020000,-33.451465,-0.001962
5.025000,-33.542365,-0.001921
5.030000,-33.634618,-0.001881
5.035000,-33.728230,-0.001841
5.040000,-33.823209,-0.001801
5.045000,-33.919569,-0.001762
5.050000,-34.017325,-0.001722
5.055000,-34.116497,-0.001684
5.060000,-34.217107,-0.001645
5.065000,-34.319180,-0.001607
5.070000,-34.422743,-0.001569
5.075000,-34.527827,-0.001531
5.080000,-34.634464,-0.001494
5.085000,-34.742690,-0.001457
5.090000,-34.852543,-0.001421
5.095000,-34.964062,-0.001385
5.100000,-35.077291,-0.001349
5.105000,-35.192275,-0.001314
5.110000,-35.309062,-0.001279
5.115000,-35.427703,-0.001245
5.120000,-35.548253,-0.001211
5.125000,-35.670766,-0.001177
5.130000,-35.795305,-0.001144
5.135000,-35.921931,-0.001111
5.140000,-36.050711,-0.001079
5.145000,-36.181714,-0.001046
5.150000,-36.315016,-0.001015
5.155000,-36.450693,-0.000984
5.160000,-36.588827,-0.000953
5.165000,-36.729506,-0.000922
5.170000,-36.872819,-0.000893
5.175000,-37.018863,-0.000863
5.180000,-37.167740,-0.000834
5.185000,-37.319557,-0.000805
5.190000,-37.474428,-0.000777
5.195000,-37.632472,-0.000749
5.200000,-37.793816,-0.000722
5.205000,-37.958595,-0.000695
5.210000,-38.126952,-0.000669
5.215000,-38.299038,-0.000643
5.220000,-38.475015,-0.000617
5.225000,-38.655054,-0.000592
5.230000,-38.839336,-0.000568
5.235000,-39.028057,-0.000543
5.240000,-39.221424,-0.000520
5.245000,-39.419658,-0.000497
5.250000,-39.622998,-0.000474
5.255000,-39.831698,-0.000452
5.260000,-40.046031,-0.000430
5.265000,-40.266290,-0.000409
5.270000,-40.492792,-0.000388
5.275000,-40.725879,-0.000368
5.280000,-40.965918,-0.000348
5.285000,-41.213309,-0.000329
5.290000,-41.468487,-0.000310
5.295000,-41.731921,-0.000292
5.300000,-42.004127,-0.000274
5.305000,-42.285666,-0.000257
5.310000,-42.577154,-0.000240
5.315000,-42.879268,-0.000224
5.320000,-43.192753,-0.000208
5.325000,-43.518434,-0.000193
5.330000,-43.857227,-0.000179
5.335000,-44.210151,-0.000165
5.340000,-44.578349,-0.000151
5.345000,-44.963100,-0.000139
5.350000,-45.365852,-0.000126
5.355000,-45.788246,-0.000115
5.360000,-46.232155,-0.000103
5.365000,-46.699731,-0.000093
5.370000,-47.193460,-0.000083
5.375000,-47.716241,-0.000073
5.380000,-48.271477,-0.000065
5.385000,-48.863209,-0.000056
5.390000,-49.496281,-0.000049
5.395000,-50.176572,-0.000042
5.400000,-50.911323,-0.000035
5.405000,-51.709593,-0.000029
5.410000,-52.582937,-0.000024
5.415000,-53.546431,-0.000019
5.420000,-54.620289,-0.000015
5.425000,-55.832541,-0.000011
5.430000,-57.223730,-0.000008
5.435000,-58.855809,-0.000005
5.440000,-60.830721,-0.000003
5.445000,-63.335029,-0.000002
5.450000,-66.772186,-0.000001
5.455000,-72.333731,-0.000000
5.460000,-90.030011,0.000000
5.465000,-75.336105,0.000000
5.470000,-68.756286,-0.000000
5.475000,-65.214132,-0.000001
5.480000,-62.844557,-0.000002
5.485000,-61.117092,-0.000003
5.490000,-59.809002,-0.000004
5.495000,-58.809627,-0.000005
5.500000,-58.060796,-0.000007
5.505000,-57.534437,-0.000007
5.510000,-57.224047,-0.000008
5.515000,-57.143347,-0.000008
5.520000,-57.331256,-0.000008
5.525000,-57.866856,-0.000007
5.530000,-58.908034,-0.000006
5.535000,-60.805545,-0.000004
5.540000,-64.570736,-0.000002
5.545000,-76.765630,-0.000000
5.550000,-66.682044,-0.000001
5.555000,-57.798676,-0.000008
5.560000,-52.358689,-0.000026
5.565000,-48.061393,-0.000069
5.570000,-44.264420,-0.000164
5.575000,-40.657605,-0.000375
5.580000,-37.016139,-0.000866
5.585000,-33.092813,-0.002135
5.590000,-28.480042,-0.006174
5.595000,-22.166591,-0.026469
5.600000,-9.934511,-0.464923
5.605000,-15.866104,-0.114001
5.610000,-21.725137,-0.029291
5.615000,-24.594942,-0.015101
5.620000,-26.335035,-0.010109
5.625000,-27.496177,-0.007735
5.630000,-28.311921,-0.006409
5.635000,-28.902012,-0.005594
5.640000,-29.335479,-0.005063
5.645000,-29.655434,-0.004703
5.650000,-29.890407,-0.004455
5.655000,-30.060138,-0.004285
5.660000,-30.178767,-0.004169
5.665000,-30.256713,-0.004095
5.670000,-30.301832,-0.004053
5.675000,-30.320167,-0.004036
5.680000,-30.316445,-0.004039
5.685000,-30.294414,-0.004060
5.690000,-30.257086,-0.004095
5.695000,-30.206910,-0.004143
5.700000,-30.145892,-0.004202
5.705000,-30.075696,-0.004270
5.710000,-29.997709,-0.004348
