freq_GHz,S21_dB,S11_dB
0.92,-3.03138332305522,-2.98931844776412
0.925,-3.03768586318376,-2.98308565960193
0.93,-3.04374121376268,-2.977114235263
0.935,-3.0495489928756,-2.97140245599373
0.94,-3.05510883615249,-2.96594868100024
0.945,-3.06042039656143,-2.96075134653375
0.95,-3.06548334421321,-2.95580896501711
0.955,-3.07029736618062,-2.95112012421209
0.96,-3.07486216633069,-2.94668348642623
0.965,-3.07917746517108,-2.94249778775877
0.97,-3.08324299970957,-2.93856183738501
0.975,-3.08705852332749,-2.9348745168781
0.98,-3.09062380566639,-2.93143477956798
0.985,-3.09393863252843,-2.92824164993667
0.99,-3.0970028057899,-2.92529422304916
0.995,-3.09981614332845,-2.9225916640197
1.0,-3.10237847896367,-2.92013320751259
1.005,-3.10468966241102,-2.91791815727718
1.01,-3.10674955924925,-2.91594588571629
1.015,-3.10855805090121,-2.91421583348799
1.02,-3.11011503462817,-2.91272750913985
1.025,-3.1114204235374,-2.91148048877547
1.03,-3.11247414660352,-2.9104744157528
1.035,-3.113276148703,-2.90970900041368
1.04,-3.11382639066254,-2.90918401984462
1.045,-3.11412484932096,-2.90889931766801
1.05,-3.11417151760443,-2.90885480386341
1.055,-3.11396640461573,-2.90905045461906
1.06,-3.11350953573709,-2.90948631221269
1.065,-3.11280095274708,-2.91016248492154
1.07,-3.11184071395075,-2.91107914696147
1.075,-3.11062889432459,-2.91223653845445
1.08,-3.10916558567485,-2.91363496542449
1.085,-3.10745089681031,-2.91527479982156
1.09,-3.10548495372923,-2.9171564795732
1.095,-3.10326789982048,-2.91928050866362
1.1,-3.10079989607941,-2.92164745724007
1.105,-3.09808112133787,-2.92425796174606
1.11,-3.09511177250923,-2.92711272508126
1.115,-3.09189206484797,-2.93021251678784
1.12,-3.08842223222432,-2.93355817326295
1.125,-3.08470252741376,-2.93715059799722
1.13,-3.08073322240196,-2.94099076183858
1.135,-3.07651460870481,-2.94507970328191
1.14,-3.072046997704,-2.9494185287834
1.145,-3.06733072099834,-2.95400841309994
1.15,-3.06236613077057,-2.95885059965302
1.155,-3.05715360017043,-2.96394640091692
1.16,-3.05169352371378,-2.96929719883078
1.165,-3.04598631769763,-2.97490444523434
1.17,-3.0400324206321,-2.980769662327
1.175,-3.03383229368877,-2.98689444314985
1.18,-3.02738642116582,-2.9932804520902
1.185,-3.02069531097013,-2.99992942540837
1.19,-3.01375949511661,-3.00684317178627
1.195,-3.00657953024483,-3.01402357289721
1.2,-2.9991559981532,-3.02147258399672
1.205,-2.99148950635083,-3.02919223453362
1.21,-2.9835806886273,-3.03718462878087
1.215,-2.97543020564055,-3.0454519464857
1.22,-2.96703874552295,-3.05399644353844
1.225,-2.95840702450598,-3.06282045265916
1.23,-2.94953578756345,-3.0719263841014
1.235,-2.94042580907355,-3.08131672637278
1.24,-2.93107789349978,-3.0909940469706
1.245,-2.92149287609153,-3.10096099313275
1.25,-2.91167162360339,-3.11122029260197
1.255,-2.90161503503435,-3.12177475440283
1.26,-2.89132404238662,-3.13262726963047
1.265,-2.88079961144429,-3.14378081224959
1.27,-2.87004274257186,-3.15523843990243
1.275,-2.85905447153306,-3.16700329472461
1.28,-2.84783587032969,-3.17907860416683
1.285,-2.83638804806115,-3.19146768182139
1.29,-2.82471215180402,-3.20417392825138
1.295,-2.8128093675126,-3.21720083182073
1.3,-2.80068092093989,-3.23055196952307
1.305,-2.78832807857919,-3.24423100780766
1.31,-2.77575214862662,-3.25824170339926
1.315,-2.76295448196444,-3.27258790411019
1.32,-2.74993647316487,-3.28727354964141
1.325,-2.7366995615151,-3.30230267236997
1.33,-2.72324523206255,-3.31767939811982
1.335,-2.70957501668127,-3.33340794691207
1.34,-2.69569049515861,-3.34949263369205
1.345,-2.68159329630238,-3.36593786902848
1.35,-2.66728509906837,-3.38274815978131
1.355,-2.65276763370815,-3.39992810973338
1.36,-2.63804268293647,-3.41748242018133
1.365,-2.62311208311841,-3.43541589048097
1.37,-2.60797772547618,-3.45373341854132
1.375,-2.59264155731442,-3.47244000126175
1.38,-2.57710558326459,-3.49154073490597
1.385,-2.56137186654732,-3.51104081540652
1.39,-2.54544253025245,-3.53094553859205
1.395,-2.52931975863651,-3.55126030033063
1.4,-2.51300579843652,-3.57199059658034
1.405,-2.49650296019976,-3.59314202333882
1.41,-2.4798136196291,-3.61472027648252
1.415,-2.4629402189422,-3.63673115148547
1.42,-2.44588526824487,-3.65918054300766
1.425,-2.4286513469168,-3.68207444434103
1.43,-2.41124110500901,-3.70541894670145
1.435,-2.39365726465203,-3.72922023835393
1.44,-2.37590262147338,-3.7534846035569
1.445,-2.35798004602329,-3.77821842131157
